name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Baku,Azerbaijan",2023-03-20,17.5,7.8,12,17.5,6.6,11.7,7.4,76,0,0,0,,0,0,13.3,18.4,42.8,1012.9,41.6,8.9,196.6,17,8,10,2023-03-20T06:44:46,2023-03-20T18:52:07,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-21,14,7.7,10.7,14,5.6,10.2,7.6,81.8,0,0,0,,0,0,50.4,29.5,324,1012.3,62.4,8.7,231.7,20,8,10,2023-03-21T06:43:07,2023-03-21T18:53:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-22,15.6,8.9,11.4,15.6,5.3,10.3,4.4,63.9,0,0,0,,0,0,59.4,40.7,328.4,1014.5,92.9,10,212.1,18.5,8,10,2023-03-22T06:41:29,2023-03-22T18:54:13,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-23,22,6,12.3,22,2.9,11.4,5,67.4,0,0,0,,0,0,30.2,25.9,191.5,1016.2,51.3,10,245.9,21.3,8,10,2023-03-23T06:39:50,2023-03-23T18:55:16,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-24,17,9,12.3,17,5.9,11.6,7.4,75.4,0,0,0,,0,0,35.6,29.5,158.6,1015.3,64.3,8.5,221.8,19,7,10,2023-03-24T06:38:12,2023-03-24T18:56:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-25,19,7.9,12.8,19,7.9,12.6,6.4,67.6,0,0,0,,0,0,18.4,22.3,346.8,1016,74.2,8.9,228.1,19.7,8,10,2023-03-25T06:36:33,2023-03-25T18:57:21,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-26,19,9,13.2,19,6.7,12.6,8.5,76.1,0,0,0,,0,0,46.1,37.1,154.7,1010.6,79,6.9,250.1,21.4,8,10,2023-03-26T06:34:55,2023-03-26T18:58:24,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-27,19,10.5,13.7,19,10.5,13.7,7.4,66.8,0,0,0,rain,0,0,41.8,22.3,331,1007.4,69.4,10,179.8,15.4,6,10,2023-03-27T06:33:16,2023-03-27T18:59:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-28,20,12,14.9,20,12,14.9,8.7,67.7,0,0,0,rain,0,0,66.6,44.7,321,1010.5,50.7,10,204.5,17.6,8,10,2023-03-28T06:31:38,2023-03-28T19:00:28,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-29,22,11,15.3,22,11,15.3,10.9,76.9,0,0,0,,0,0,66.6,40.7,170.8,1004,23.9,10,265.5,22.9,8,10,2023-03-29T06:29:59,2023-03-29T19:01:31,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-30,13,8,9.6,13,2.9,6.9,6.8,83.9,0,0,0,,0,0,77.8,59.4,328.6,1007.7,64,7.5,211.9,18.4,8,10,2023-03-30T06:28:21,2023-03-30T19:02:33,0.28,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-03-31,9,4,6.6,4.2,-2.1,1.3,2.9,77.6,6,100,4.17,rain,0,0,70.6,51.8,332.1,1015.9,86.8,10,184.3,16,8,10,2023-03-31T06:26:43,2023-03-31T19:03:35,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-01,7.8,4,5.8,4,-2.6,0.6,3.5,85.2,0.5,100,4.17,rain,0.1,0.2,76,50,319.8,1014.5,95.7,9.3,167.8,14.7,6,10,2023-04-01T06:25:06,2023-04-01T19:04:37,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-02,10,5,7.1,10,3.3,6.1,4.3,82.8,2,100,4.17,rain,0,0,24.5,14.8,263.1,1013.1,81.4,10,122,10.6,5,10,2023-04-02T06:23:28,2023-04-02T19:05:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-03,12,7.7,9.4,12,5.1,8.6,6.6,83.4,0.4,100,4.17,rain,0,0,54.7,25.5,332.8,1014,68.9,10,184.7,15.8,6,10,2023-04-03T06:21:51,2023-04-03T19:06:41,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-04,15,5.9,10.3,15,3.6,9.9,8.2,87.4,99,100,4.17,rain,0,0,27.7,22.3,155.9,1018.4,41.1,9.1,272.4,23.6,9,10,2023-04-04T06:20:14,2023-04-04T19:07:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-05,14.6,8.9,11.4,14.6,6.3,10.9,9.8,90.3,0,0,0,,0,0,41.8,37.1,158,1012.4,51.8,10,260.4,22.6,8,10,2023-04-05T06:18:38,2023-04-05T19:08:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-06,15,9,11.5,15,5.6,11.1,7.4,77.3,0,0,0,rain,0,0,49,44.6,330.9,1009.4,35.3,9.3,275.3,23.9,9,10,2023-04-06T06:17:02,2023-04-06T19:09:47,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-07,16,8.8,11.8,16,6.3,11.1,6.7,71.9,0,0,0,rain,0,0,40,29.5,321,1012.5,26.7,10,279.2,24.2,9,10,2023-04-07T06:15:26,2023-04-07T19:10:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-08,17.2,7,11.5,17.2,5.6,11.2,8.3,81.4,0,0,0,rain,0,0,40.7,27.2,357.1,1014.6,31.9,10,263.7,22.7,9,10,2023-04-08T06:13:51,2023-04-08T19:11:51,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-09,17,9.6,12.6,17,6.9,12.4,8,75,0,0,0,,0,0,49,37.1,319.2,1021.4,46.5,10,275.9,23.8,8,10,2023-04-09T06:12:16,2023-04-09T19:12:53,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-10,17,9,13.2,17,9,13.2,8.3,74,0,0,0,,0,0,30.6,27.5,174.6,1021.1,73.6,10,238.6,20.4,9,10,2023-04-10T06:10:41,2023-04-10T19:13:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-11,18,11.9,14.3,18,11.9,14.3,10.4,78.1,0,0,0,,0,0,43.2,33.5,163.3,1012.1,63.9,10,245.7,21.2,9,10,2023-04-11T06:09:08,2023-04-11T19:14:57,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-12,22,12,15.2,22,12,15.2,11.6,80.2,0,0,0,,0,0,45.7,29.5,160.1,1001.9,61.4,9.7,246.5,21.2,9,10,2023-04-12T06:07:34,2023-04-12T19:15:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-13,23,12,16.8,23,12,16.8,11.3,71.7,0,0,0,rain,0,0,60.8,33.5,191.5,999.4,60.1,10,188.6,16.2,8,10,2023-04-13T06:06:02,2023-04-13T19:17:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-14,24,11.6,15.9,24,11.6,15.9,8.4,62.8,0,0,0,,0,0,66.6,48.2,207.5,1008.9,51.7,10,288.5,25,9,10,2023-04-14T06:04:29,2023-04-14T19:18:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-15,20.1,10.5,14.7,20.1,10.5,14.7,6.6,61.2,0,0,0,,0,0,34.6,27.1,347.8,1015.8,21.3,10,294.8,25.6,9,10,2023-04-15T06:02:58,2023-04-15T19:19:05,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-16,11,7,8.7,11,2.4,5.1,4.3,73.7,0,0,0,rain,0,0,59.4,48.2,344,1025.3,85.2,10.6,144.5,12.5,5,10,2023-04-16T06:01:27,2023-04-16T19:20:07,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB,remote"
"Baku,Azerbaijan",2023-04-17,13,7,9.5,13,3.8,8.7,3.4,65.7,0,0,0,,0,0,27,25.9,116.1,1028.2,85.8,10,239.9,20.6,8,10,2023-04-17T05:59:57,2023-04-17T19:21:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-18,16,6,11.7,16,3,11.3,5.3,65.9,0,0,0,,0,0,38.9,37.1,153.8,1024.9,34.2,10,293.6,25.3,9,10,2023-04-18T05:58:28,2023-04-18T19:22:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-19,18,10.2,13.8,18,10.2,13.8,8.7,73.4,0,0,0,,0,0,44.6,37.1,157.5,1017.1,24.4,10,300.2,26,9,10,2023-04-19T05:56:59,2023-04-19T19:23:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-20,20.4,10,15.1,20.4,10,15.1,8.9,69.1,0,0,0,,0,0,45.7,41.7,160.7,1008.6,57.6,10,288.9,25,9,10,2023-04-20T05:55:31,2023-04-20T19:24:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-21,23,13,16.3,23,13,16.3,10.4,69.7,0,0,0,rain,0,0,55.1,33.5,292.9,1004.1,42.6,10,288.9,25,9,10,2023-04-21T05:54:04,2023-04-21T19:25:17,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-22,23.2,12,17.3,23.2,12,17.3,11.4,70.1,99.6,100,4.17,rain,0,0,33.8,23.6,127.1,1010.4,33.2,10,282.7,24.2,8,10,2023-04-22T05:52:38,2023-04-22T19:26:19,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-23,20,12,15.8,20,12,15.8,9.7,67.9,0,0,0,,0,0,37.8,18.4,342.7,1015,33.4,10,305.5,26.3,9,10,2023-04-23T05:51:13,2023-04-23T19:27:22,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-24,23.6,11.8,17.2,23.6,11.8,17.2,9.9,64.1,0,0,0,,0,0,35.6,25.9,218.3,1012,68.3,10,288.5,24.7,9,10,2023-04-24T05:49:49,2023-04-24T19:28:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-25,21,14.6,17.2,21,14.6,17.2,11.2,68.3,0,0,0,,0,0,55.4,37.1,321,1009.8,64.5,10.6,208.3,17.9,7,10,2023-04-25T05:48:26,2023-04-25T19:29:26,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB,remote"
"Baku,Azerbaijan",2023-04-26,22,15,18.1,22,15,18.1,11.7,67.6,0,0,0,,0,0,47.2,29.5,335.6,1014.1,49.1,10,269.4,23.3,9,10,2023-04-26T05:47:03,2023-04-26T19:30:28,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-27,21,13.9,17.3,21,13.9,17.3,13.4,78.9,0,0,0,,0,0,43.2,36.5,168,1012.3,13.5,10,312,27,9,10,2023-04-27T05:45:42,2023-04-27T19:31:30,0.23,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-28,22,14,17.6,22,14,17.6,15,85.3,0,0,0,,0,0,45,37.1,173.1,1009.8,58,7.9,316.6,27.3,9,10,2023-04-28T05:44:22,2023-04-28T19:32:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-29,27.3,11,19.4,26.8,11,19.3,11.5,66.5,0,0,0,,0,0,29.9,22.3,154.6,1007.9,49.6,6.8,320.2,27.4,9,10,2023-04-29T05:43:02,2023-04-29T19:33:33,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-04-30,26,14.9,19.2,26,14.9,19.2,13.3,69.7,0,0,0,rain,0,0,55.4,36.8,332.4,1006.7,64.4,10,193.2,16.6,8,10,2023-04-30T05:41:44,2023-04-30T19:34:35,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-01,20,14,16.4,20,14,16.4,12.3,77.7,99.8,100,4.17,rain,0,0,65.5,44.6,324.6,1010.1,42.2,10,309.5,26.7,9,10,2023-05-01T05:40:27,2023-05-01T19:35:36,0.36,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-02,19.3,13.9,16,19.3,13.9,16,10.5,70.3,99.8,100,4.17,rain,0,0,55.8,37.1,325.1,1016.6,44.4,10,276.2,23.8,9,10,2023-05-02T05:39:12,2023-05-02T19:36:38,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-03,17,13.5,15.6,17,13.5,15.6,9.5,67,0,0,0,rain,0,0,53.6,40.7,328.4,1021.2,58.6,10,146.2,12.6,6,10,2023-05-03T05:37:57,2023-05-03T19:37:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-04,21,13.7,16.3,21,13.7,16.3,9,63.6,1,100,4.17,rain,0,0,40.7,25.9,125.4,1022.3,52.8,10,254.5,21.8,9,10,2023-05-04T05:36:44,2023-05-04T19:38:40,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-05,20.1,14,16.6,20.1,14,16.6,12.9,79.4,0,0,0,,0,0,42.5,29.5,181,1017.6,45.8,10,298.9,26,9,10,2023-05-05T05:35:32,2023-05-05T19:39:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-06,19.3,11,15.3,19.3,11,15.3,11.9,81.4,0,0,0,,0,0,22,20.1,24,1016,38.6,9.4,323.6,28,10,10,2023-05-06T05:34:21,2023-05-06T19:40:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB,remote"
"Baku,Azerbaijan",2023-05-07,21,12.7,16.6,21,12.7,16.6,11.8,75.2,0,0,0,,0,0,42.5,29.5,152.3,1015,69.1,10,296.8,25.6,9,10,2023-05-07T05:33:12,2023-05-07T19:41:43,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-08,19,13,15.5,19,13,15.5,12,79.8,0,0,0,,0,0,54,33.5,332.2,1010.6,39.2,10,321.3,27.8,9,10,2023-05-08T05:32:04,2023-05-08T19:42:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-09,20,13.7,17.2,20,13.7,17.2,11.3,68.7,0,0,0,rain,0,0,58.7,35.3,324.6,1014.6,51.1,10.2,318,27.5,9,10,2023-05-09T05:30:57,2023-05-09T19:43:43,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-10,21,13.5,16.4,21,13.5,16.4,11.9,75.1,0,0,0,rain,0,0,27.4,18.4,316.3,1015.9,51.5,10,198.9,17.1,8,10,2023-05-10T05:29:52,2023-05-10T19:44:43,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-11,23,13.9,17.1,23,13.9,17.1,12.9,77.4,99,100,4.17,rain,0,0,57.6,50,311.5,1016.9,47.6,9.9,327,28.2,9,10,2023-05-11T05:28:48,2023-05-11T19:45:42,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-12,18.1,13.6,15.3,18.1,13.6,15.3,8.9,66.2,0,0,0,rain,0,0,49.3,33.5,340.3,1021.7,35.8,10,326.1,28.1,9,10,2023-05-12T05:27:46,2023-05-12T19:46:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-13,18.8,13.7,15.7,18.8,13.7,15.7,7.9,61,0,0,0,,0,0,49.7,29.5,344.6,1018.5,66,10,313,27.1,9,10,2023-05-13T05:26:45,2023-05-13T19:47:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-14,15,13,13.9,15,13,13.9,10.4,79.6,99.6,100,4.17,rain,0,0,81.7,61.2,323.2,1014.2,71.2,10,73.8,6.3,2,10,2023-05-14T05:25:45,2023-05-14T19:48:38,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-15,17,12.9,14.3,17,12.9,14.3,9.9,75.7,0.6,100,4.17,rain,0,0,70.6,47.5,324.7,1016.7,76.9,10,95.5,8.1,3,10,2023-05-15T05:24:48,2023-05-15T19:49:36,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-16,24,13.1,19,24,13.1,19,8.2,51.4,99,100,4.17,rain,0,0,38.2,29.1,295.6,1017,42.4,10,307.6,26.8,9,10,2023-05-16T05:23:52,2023-05-16T19:50:33,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-17,20,14,16.8,20,14,16.8,9.4,62.3,0.6,100,4.17,rain,0,0,52.9,37.1,316.4,1014.3,45.1,10,202,17.4,7,10,2023-05-17T05:22:57,2023-05-17T19:51:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-18,24.1,14.6,19.2,24.1,14.6,19.2,8.8,52.7,99,100,4.17,rain,0,0,36,29.5,192.8,1013.8,29.3,10,333,28.6,10,10,2023-05-18T05:22:04,2023-05-18T19:52:26,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-19,25,14,19.6,25,14,19.6,11.3,63.3,0,0,0,,0,0,26.3,20,148.4,1014,46,10,330.1,28.5,9,10,2023-05-19T05:21:13,2023-05-19T19:53:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-20,23,15.8,18.7,23,15.8,18.7,12.7,69.6,0,0,0,,0,0,24.5,27.2,342.5,1015.1,63,10.1,320.5,27.7,9,10,2023-05-20T05:20:24,2023-05-20T19:54:17,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-21,25,16,19.9,25,16,19.9,12.3,63.7,0,0,0,,0,0,28.1,25.9,329.8,1010.5,65.3,10,298.1,25.7,10,10,2023-05-21T05:19:36,2023-05-21T19:55:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-22,28,17.8,21.3,28,17.8,21.4,14.5,66.7,0,0,0,,0,0,29.2,25.8,201,1009.4,28.3,10,341.8,29.4,10,10,2023-05-22T05:18:50,2023-05-22T19:56:05,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-23,28,17,22.3,28.3,17,22.3,15,65.5,0,0,0,,0,0,41.4,25.9,151.3,1012.7,23.4,10,342.9,29.5,10,10,2023-05-23T05:18:06,2023-05-23T19:56:57,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-24,29,19.8,23.7,30.3,19.8,24,17.6,70,0,0,0,,0,0,29.9,29.5,161.9,1011.8,39.5,10,337.3,29.1,10,10,2023-05-24T05:17:23,2023-05-24T19:57:50,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-25,32.8,19,24,32.7,19,24,16.3,64.1,0,0,0,,0,0,19.4,22.3,9,1011.9,76.6,10,303.8,26.2,9,10,2023-05-25T05:16:43,2023-05-25T19:58:41,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-26,25.5,20,22.1,25.5,20,22.1,15.3,66.3,0.4,100,4.17,rain,0,0,28.4,22.3,334.4,1010.1,50.4,10,103.1,9,6,10,2023-05-26T05:16:04,2023-05-26T19:59:31,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-27,27,19.6,22.8,27.3,19.6,22.8,15.5,64.4,99,100,4.17,rain,0,0,61.2,38.4,317.2,1009.2,29.7,10,340.9,29.5,10,10,2023-05-27T05:15:27,2023-05-27T20:00:21,0.25,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-28,31,20,24.8,30.8,20,24.8,15.6,58.3,0,0,0,,0,0,26.3,22.3,200.5,1012,41.7,10,332.8,28.8,10,10,2023-05-28T05:14:52,2023-05-28T20:01:09,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
