name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Baku,Azerbaijan",2023-05-29,31,19.9,24.9,30.1,19.9,24.7,15.8,60.9,0,0,0,,0,0,32.4,22.3,157.4,1011.1,89.2,10,303.3,26.4,9,10,2023-05-29T05:14:19,2023-05-29T20:01:57,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-30,35.3,20.5,27.7,33.7,20.5,27.2,14.9,51.1,0,0,0,,0,0,29.2,22.3,157.3,1008.4,65.9,10,332,28.5,10,10,2023-05-30T05:13:47,2023-05-30T20:02:44,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-05-31,27.2,23,25,28.8,23,25.1,18.6,67.9,0,0,0,rain,0,0,54.4,37.1,330.8,1009.2,79.3,10,244.3,21.1,7,10,2023-05-31T05:13:18,2023-05-31T20:03:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-01,25.2,20,22.8,25.2,20,22.8,16.7,69,0,0,0,,0,0,37.1,33.5,343.8,1011.3,34.3,10,335,28.8,10,10,2023-06-01T05:12:50,2023-06-01T20:04:13,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-02,27,19,23,28.2,19,23.1,16.8,69.6,0,0,0,,0,0,22.3,22.3,45,1014.2,24.9,10,342.1,29.7,10,10,2023-06-02T05:12:25,2023-06-02T20:04:57,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-03,28,19.9,24.2,28.6,19.9,24.3,17.1,66.3,0,0,0,,0,0,30.2,29.5,156.8,1013.7,9.2,10,344.7,29.8,10,10,2023-06-03T05:12:01,2023-06-03T20:05:39,0.47,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-04,29,21,24.9,31.4,21,25.6,19.8,74.1,0,0,0,,0,0,38.9,31.1,175.6,1011.2,24.9,10,346.4,29.9,10,15,2023-06-04T05:11:39,2023-06-04T20:06:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-05,28.1,20.9,24,29.2,20.9,24.3,18.3,71.8,0,0,0,,0,0,47.2,25.9,334.7,1011.1,25.6,10,345.2,29.7,10,10,2023-06-05T05:11:20,2023-06-05T20:06:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-06,24,19.8,22.2,24,19.8,22.2,17.5,75.2,0,0,0,rain,0,0,71.3,50,334.7,1014,55,10,260.3,22.5,9,10,2023-06-06T05:11:02,2023-06-06T20:07:37,0.58,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-07,24.3,19.8,21.7,24.3,19.8,21.7,16.1,71.1,0,0,0,rain,0,0,57.6,40.7,334.1,1017,64.7,10,277.2,23.9,9,10,2023-06-07T05:10:46,2023-06-07T20:08:14,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-08,24.3,18,21.2,24.3,18,21.2,13.6,62.9,0,0,0,,0,0,49.3,33.5,343.4,1019.8,61.1,10,325,28,10,10,2023-06-08T05:10:32,2023-06-08T20:08:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-09,28.3,17.9,22.9,27.4,17.9,22.7,12.5,56,0,0,0,,0,0,30.6,25.9,170.8,1016.4,13.3,10,356.1,30.8,10,10,2023-06-09T05:10:20,2023-06-09T20:09:23,0.68,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-10,28,20,24.1,28.6,20,24.2,16.5,64.5,0,0,0,,0,0,35.3,29.5,154.8,1011,57.6,10,342.6,29.5,10,10,2023-06-10T05:10:11,2023-06-10T20:09:56,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-11,31,20.5,25.7,32.4,20.5,26.1,18.6,67.3,0,0,0,,0,0,30.2,23.9,168.7,1006.1,53.6,10,339.5,29.3,9,10,2023-06-11T05:10:03,2023-06-11T20:10:27,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-12,31,22,26.5,32.6,22,27.3,19.4,65.8,0,0,0,,0,0,28.4,18.4,337.3,1005.5,0.6,10,347.5,29.8,10,10,2023-06-12T05:09:57,2023-06-12T20:10:56,0.79,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-13,32.2,23,27.6,33.5,23,28.4,19.6,63.3,0,0,0,,0,0,23.4,18.4,148.3,1005.4,17.2,10,349.3,30.1,10,5,2023-06-13T05:09:53,2023-06-13T20:11:24,0.83,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-14,31.6,23.8,27.1,35.5,23.8,28,20,66.7,0,0,0,,0,0,31.7,25.9,345.4,1005.3,48.9,10,262.1,22.8,8,5,2023-06-14T05:09:51,2023-06-14T20:11:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-15,30,22.9,25.9,31.3,22.9,26.4,19.7,69.6,0,0,0,,0,0,56.2,37.1,332.8,1006.1,28.1,10,351,30.3,10,5,2023-06-15T05:09:50,2023-06-15T20:12:14,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-16,27,22,24.8,28.5,22,24.8,18.9,70.4,0.2,100,4.17,rain,0,0,59.4,40.7,331,1006,59.4,10,331,28.5,9,5,2023-06-16T05:09:52,2023-06-16T20:12:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-17,30.1,21.9,25.5,30.8,21.9,25.8,18.2,65.6,99,100,4.17,rain,0,0,37.8,22.3,26.4,1005.1,18.7,10,344.4,29.7,10,5,2023-06-17T05:09:56,2023-06-17T20:12:58,0.97,Rain,Clear conditions throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-18,30,21.9,25.6,30.8,21.9,26,19.6,71,0,0,0,rain,0,0,70.6,44.6,180.9,1003.5,15.2,10,348.7,30,10,10,2023-06-18T05:10:01,2023-06-18T20:13:18,0,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-19,28.8,22.3,25,29.6,22.3,25.3,18.8,69.7,99.2,100,4.17,rain,0,0,59.4,40.7,343.8,1008.6,18.7,10,324.4,27.9,10,10,2023-06-19T05:10:09,2023-06-19T20:13:35,0.04,Rain,Clear conditions throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-20,27,21.7,23.8,27.3,21.7,23.8,15.9,63.3,0,0,0,,0,0,47.2,37.1,353.5,1009.8,36.3,10,336.7,29,10,10,2023-06-20T05:10:18,2023-06-20T20:13:51,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-21,25.2,20,22.4,25.2,20,22.4,14.9,63.2,0,0,0,,0,0,43.2,40.7,338.6,1012.3,37.3,10,231.5,19.9,9,10,2023-06-21T05:10:29,2023-06-21T20:14:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-22,26,19,22.8,26,19,22.8,14.8,61.8,0,0,0,,0,0,38.5,22.3,355.7,1014,35,10,300.9,26,8,10,2023-06-22T05:10:42,2023-06-22T20:14:17,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-23,27.2,21,24.4,28,21,24.5,15.9,59.7,0,0,0,,0,0,37.1,25.9,351,1016.9,24,10,352,30.5,10,10,2023-06-23T05:10:57,2023-06-23T20:14:27,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-24,27,19,23.1,27.5,19,23.1,15.8,64.3,0,0,0,,0,0,37.8,29.5,343.6,1015.8,12.8,10,356.7,30.9,10,10,2023-06-24T05:11:13,2023-06-24T20:14:35,0.2,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-25,30.2,18,24.8,29.4,18,24.6,14.6,56.8,99,100,4.17,rain,0,0,27.4,22.3,155.5,1013,0,10,362.3,31.3,10,10,2023-06-25T05:11:31,2023-06-25T20:14:42,0.23,Rain,Clear conditions throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-26,30,21,25.9,31.3,21,26.3,18.7,66.6,0,0,0,,0,0,32.8,33.5,163.5,1007.7,0,10,358.5,31.1,10,10,2023-06-26T05:11:51,2023-06-26T20:14:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-27,31,21,26.1,30.3,21,25.8,16.8,61.7,0,0,0,,0,0,43.6,25.9,150.2,1004.4,19.9,10,332.2,28.9,10,10,2023-06-27T05:12:13,2023-06-27T20:14:48,0.3,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-28,28.5,23.2,25.6,29.7,23.2,26,18.9,66.8,0,0,0,,0,0,61.2,47.7,332,1010.2,15.2,10,348.6,30.4,10,10,2023-06-28T05:12:36,2023-06-28T20:14:49,0.33,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-29,30.4,22.8,26.2,29.4,22.8,26.1,16.2,56.1,0,0,0,,0,0,42.8,22.3,340.1,1008.7,4,10,349.8,30.5,10,10,2023-06-29T05:13:01,2023-06-29T20:14:47,0.36,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-06-30,29.3,22.6,25.5,29.2,22.6,25.8,18.1,65.3,0,0,0,rain,0,0,24.5,25.9,354.2,1005.4,28.2,10,335.2,29,10,10,2023-06-30T05:13:27,2023-06-30T20:14:44,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-01,26,20.1,22.9,26,20.1,22.9,16.7,68.6,0.5,100,4.17,rain,0,0,64.8,45.3,332.2,1008.5,40.3,10,138.3,11.9,6,10,2023-07-01T05:13:55,2023-07-01T20:14:38,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-02,32,19,26,30.8,19,25.5,13.6,49.9,99,100,4.17,rain,0,0,27,22.3,162.6,1012.5,0,10,353.8,30.5,10,10,2023-07-02T05:14:24,2023-07-02T20:14:31,0.46,Rain,Clear conditions throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-03,31.2,22,27,31.4,22,27,16.9,57.2,0,0,0,,0,0,25.6,22.3,145.4,1013,0,10,351.3,30.4,10,10,2023-07-03T05:14:55,2023-07-03T20:14:21,0.5,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-04,35.2,22,28.8,34.5,22,28.6,16.4,51.9,0,0,0,,0,0,17.3,18.4,102.4,1012.7,8.7,10,352.5,30.4,10,10,2023-07-04T05:15:28,2023-07-04T20:14:10,0.53,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-05,30.7,23.5,26.9,30.4,23.5,27.1,19,64.6,0,0,0,,0,0,34.6,29.5,329.9,1013,55.1,10,337.5,29.2,9,10,2023-07-05T05:16:01,2023-07-05T20:13:57,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-06,32.1,24,27.8,33.7,24,28.2,18.6,59.3,0,0,0,,0,0,38.5,31,338.9,1012.5,0.9,10,348.8,30.4,10,10,2023-07-06T05:16:36,2023-07-06T20:13:41,0.6,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-07,37,23,30,35.9,23,30.1,17.8,57.2,0,0,0,,0,0,22,18.4,176.2,1010.9,0,10,351.5,30.4,10,10,2023-07-07T05:17:13,2023-07-07T20:13:24,0.63,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-08,37,24,31.1,37.3,24,31.1,17.5,51.2,0,0,0,,0,0,31.3,22.3,145.8,1006.1,11.2,10,349.6,30.4,10,10,2023-07-08T05:17:50,2023-07-08T20:13:04,0.67,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-09,37,27,31.2,38.6,28.3,32.8,18.9,49.9,0,0,0,,0,0,28.8,18.4,13.7,1000.8,30.7,10,343.2,29.6,10,10,2023-07-09T05:18:29,2023-07-09T20:12:43,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-10,30.2,25,27.5,34.2,25,29.1,21.6,71,0,0,0,,0,0,59.4,48.2,327.1,999.1,11,10,346.7,30,10,10,2023-07-10T05:19:09,2023-07-10T20:12:19,0.75,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-11,28.1,23.9,26.2,29,23.9,26.7,19.2,65.7,0,0,0,,0,0,64.8,41.9,330.6,1008.5,42.1,10,338.5,29.2,9,10,2023-07-11T05:19:50,2023-07-11T20:11:54,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-12,28,23,25.1,29.2,23,25.4,18.2,65.9,0,0,0,,0,0,27,25.9,355.1,1016.4,38.6,10,343,29.3,10,10,2023-07-12T05:20:33,2023-07-12T20:11:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-13,30,22,25.9,30.8,22,26.1,17.4,60.5,0,0,0,,0,0,16.9,22.3,23.3,1017.3,10,10,342.3,29.4,10,10,2023-07-13T05:21:16,2023-07-13T20:10:57,0.84,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-14,30.1,22,26.8,30.4,22,26.7,16,53.5,0,0,0,,0,0,16.2,22.3,59.2,1015.3,0,10,343.1,29.4,10,10,2023-07-14T05:22:00,2023-07-14T20:10:25,0.88,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-15,35,22.2,28.4,35.7,22.2,28.6,17.1,53.1,0,0,0,,0,0,44.6,22.3,9.4,1009.2,7.9,10,334.5,28.7,10,10,2023-07-15T05:22:46,2023-07-15T20:09:52,0.91,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-16,29,24.8,26.3,30.8,24.8,26.8,20.1,69.2,0.4,100,4.17,rain,0,0,53.6,37.1,341.7,1010.9,36.3,10,230,19.9,8,10,2023-07-16T05:23:32,2023-07-16T20:09:17,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-17,27,20,23.4,27.7,20,23.4,18.1,73.3,103.5,100,8.33,rain,0,0,55.4,37.1,342.1,1013.8,55.6,9.9,67.3,5.9,5,10,2023-07-17T05:24:19,2023-07-17T20:08:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-18,29.4,21,25.1,28.9,21,25.3,16.5,60.3,0.1,100,4.17,rain,0,0,25.2,14.8,225,1014,44.1,10,188.2,16.2,7,10,2023-07-18T05:25:07,2023-07-18T20:08:01,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-19,31,21,26.5,30.6,21,26.4,15.4,52.1,0,0,0,,0,0,26.6,25.9,166.2,1011.8,0,10,344.7,29.8,10,10,2023-07-19T05:25:56,2023-07-19T20:07:20,0.05,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-20,32.1,23,27.7,31.6,23,27.9,17.7,56.8,0,0,0,,0,0,25.9,22.3,168.4,1011.1,6.3,10,334.8,28.9,9,10,2023-07-20T05:26:45,2023-07-20T20:06:37,0.09,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-21,35,23.6,28.8,36.9,23.6,29.7,19.9,61.7,0.1,100,4.17,rain,0,0,22.7,18.4,133.5,1009.9,10.5,10,336.3,29,9,10,2023-07-21T05:27:36,2023-07-21T20:05:53,0.12,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-22,32.2,25,28.6,33.5,25,29.6,20.3,63.2,99,100,4.17,rain,0,0,50.8,37.1,331,1011.4,17.7,10,331.6,28.7,9,10,2023-07-22T05:28:27,2023-07-22T20:05:07,0.15,Rain,Clear conditions throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-23,33,25.6,29.4,34.6,25.6,30.3,19.3,56.7,0,0,0,,0,0,40.3,22.3,337.4,1010,28.6,10,314.3,27.1,9,10,2023-07-23T05:29:18,2023-07-23T20:04:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-24,34,25.6,28.7,35.1,25.6,29.9,21.1,66,0,0,0,,0,0,77.8,51.8,340.9,1005.8,37.5,10,310.3,26.9,9,5,2023-07-24T05:30:11,2023-07-24T20:03:29,0.22,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-25,29,25,26.6,31.4,25,27.6,20.9,70.9,0,0,0,,0,0,74.2,51.8,333.8,1007.6,44.5,10,312.7,27,9,10,2023-07-25T05:31:03,2023-07-25T20:02:37,0.25,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-26,30,25,26.9,32.6,25,27.8,21,70.5,99.6,100,8.33,rain,0,0,54,37.1,348.4,1011.7,32.6,10,313.2,27,9,10,2023-07-26T05:31:57,2023-07-26T20:01:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-27,32,23,27.4,34.9,23,28.6,20.8,68.6,99,100,4.17,rain,0,0,34.2,22.3,160.1,1010.9,6.7,10,328.4,28.4,9,10,2023-07-27T05:32:51,2023-07-27T20:00:49,0.32,Rain,Clear conditions throughout the day with morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-28,31,24,27.6,35.5,24,29.6,22.5,74.6,0,0,0,,0,0,41,37.1,160,1005.1,11.8,10,330.3,28.5,9,10,2023-07-28T05:33:45,2023-07-28T19:59:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-29,27.4,24,25.8,30.6,24,26.5,20.5,72.6,0,0,0,rain,0,0,85.3,66.6,331.2,1008.3,54.1,10,318.3,27.5,9,10,2023-07-29T05:34:40,2023-07-29T19:58:54,0.39,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-30,30.1,24.1,26.6,30.8,24.1,26.9,17.4,57.8,0,0,0,rain,0,0,61.2,42.5,338.2,1010.7,30,10,303.4,26.2,9,10,2023-07-30T05:35:35,2023-07-30T19:57:54,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-07-31,29.3,23,26.5,31.4,23,27,18.1,60.4,0,0,0,rain,0,0,35.3,33.5,333,1009.2,28.1,10,312.1,26.9,9,10,2023-07-31T05:36:30,2023-07-31T19:56:53,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-01,31,24,27.3,33.7,24,28.1,20,66,0,0,0,,0,0,30.6,29.5,325.3,1007.8,0.3,10,321.5,27.7,9,10,2023-08-01T05:37:26,2023-08-01T19:55:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-02,35,24,28.9,37.7,24,30.1,20,61.3,0,0,0,,0,0,19.1,22.3,171.7,1006.2,0,10,322.8,27.8,9,10,2023-08-02T05:38:22,2023-08-02T19:54:46,0.52,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-03,33,26,29.3,34.6,26,31,20.4,60.2,0,0,0,,0,0,63,40.7,332.9,1006.7,9.7,10,321.2,27.7,9,10,2023-08-03T05:39:19,2023-08-03T19:53:40,0.55,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-04,32,26.9,29.7,32.4,28.1,30.4,17.5,48.2,0,0,0,,0,0,82.4,64.2,331.1,1008.5,35.9,10,314.5,27.3,9,10,2023-08-04T05:40:16,2023-08-04T19:52:32,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-05,32,27,29.4,33.5,28.6,30.5,18.4,52,0,0,0,rain,0,0,72.4,53.6,331.4,1011.2,40.4,10,261.9,22.8,9,10,2023-08-05T05:41:13,2023-08-05T19:51:24,0.62,Partially cloudy,Partly cloudy throughout the day.,wind,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-06,32,26,28.6,34.9,26,30.8,21.2,64.8,0,0,0,,0,0,54.7,29.5,15.2,1009.9,20.4,10,312.9,27,9,5,2023-08-06T05:42:10,2023-08-06T19:50:14,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-07,34,25,28.8,36.5,25,30.6,22.3,71,0,0,0,,0,0,19.8,22.3,153,1005.6,17.6,10,313,27,9,5,2023-08-07T05:43:07,2023-08-07T19:49:02,0.69,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-08,35.2,26,30.6,39.5,26,32.2,20.8,59.1,0,0,0,,0,0,13,18.4,355.5,1007.4,0.1,10,315.2,27.2,9,5,2023-08-08T05:44:05,2023-08-08T19:47:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-09,36,26,31.1,38.1,26,32.8,19.7,53.2,0,0,0,,0,0,26.3,22.3,157.4,1010.4,0.5,10,311.3,26.9,9,10,2023-08-09T05:45:02,2023-08-09T19:46:35,0.76,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
"Baku,Azerbaijan",2023-08-10,37,26,31.4,36.3,26,32.3,18.5,50.4,0,0,0,,0,0,25.2,22.3,160,1012.9,0,10,316.4,27.3,9,10,2023-08-10T05:46:00,2023-08-10T19:45:20,0.79,Clear,Clear conditions throughout the day.,clear-day,"37864099999,UBBB"
